,temp,atemp,hum,windspeed,season_spring,season_summer,season_winter,yr_2019,mnth_Dec,mnth_July,mnth_Mar,mnth_May,mnth_Nov,mnth_Oct,mnth_Sept,holiday_Yes,weekday_Tue,weekday_Wed,weathersit_Light Precipitation,weathersit_Misty Skies,cnt
459,-0.3661304982561817,-0.3062773434779252,-1.8330674625425198,0.44348233565670536,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6457
160,1.3899920280283184,1.3762659973120992,-0.20958253963050083,-0.6121419043244738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4586
276,-0.09630775997546275,-0.04848179579928723,0.5288990332198369,0.26069459926237004,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4456
191,1.4311511497381115,1.5401867446452582,0.0072708159475417655,1.2830093665492392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4086
385,-1.8021283516477018,-1.890877543105285,1.3816694209160603,0.48509244340043944,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1301
413,-0.8508916579883342,-0.7745569738912769,-0.7048364150152838,0.06119866027257437,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4318
491,0.19637749844432242,0.2871501387297252,0.20654831009174654,0.5930808984154181,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,6273
343,-1.244191761398432,-1.3249144528580257,-0.8953154287058144,0.6264973036063387,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3190
308,-0.9606493158811155,-0.9697569555620354,-0.8132595762253869,0.03624328887599511,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3926
661,0.47077164317627523,0.4823995835107235,0.010203642765433018,-1.5180579757379136,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,7693
130,0.2238169129175175,0.2949282128148611,-0.01323787230418779,-0.8782968883891175,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4182
663,0.24210802660534939,0.2599948912083299,1.2116990954772586,-0.7202372918360634,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,7444
99,-0.4118610264172092,-0.333642809217838,1.5662898141286445,-0.5290954541439981,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2895
372,-0.9011990804834905,-0.8683328480162775,-1.1942246367642844,0.06939236282538819,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3425
87,-1.0932749817958578,-1.1610926317453456,-2.255056932742713,0.5432904546809465,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2425
458,0.21924550646628319,0.3261518011534415,-1.1619916743988263,-0.07185209863559455,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6436
330,-0.23350483234143962,-0.1539495126071111,0.44684318073940893,0.3021309416991113,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3071
214,1.261943256447705,1.2318646298571387,0.15965824679466803,-0.6785870844061002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3574
466,-0.5719261068051468,-0.5755977958423287,-1.1854331894684471,1.3911715868712107,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5409
121,0.2604046281760763,0.32233695877623264,0.6695621899532346,-0.03871639124827776,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4401
614,1.106449582511002,1.091309019223286,0.7135194264324213,-0.1965487562460335,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7504
20,-1.7792603436257408,-1.9962463336926304,-1.2499061473571997,2.2307654505741272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1543
700,-0.8463202515370999,-0.7511671056368507,1.3259879103231442,-0.8283460459097297,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,4649
71,-0.6441027426354398,-0.6220498392458449,-0.7554188861766137,1.1261794937072114,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2417
106,-0.24722453957803717,-0.21642142083939195,-1.0916600960321274,1.5658324535231143,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3744
270,0.731446080671631,0.5840277263862184,1.5047496830577831,-0.5042069155578006,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3907
435,-0.19234571063164652,-0.13050399835366566,-1.0242543113254834,0.2855430381623386,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5298
102,-0.48960786338556056,-0.392095839743173,1.2966877747755783,0.8590220174868402,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2162
